OFFICE,PROPERTY_ADDRESS,CITY,STATE_PROVINCE,ZIP_POSTAL_CODE,SALES_VOLUME,ACTUAL_CLOSE_DATE,SALES_ID
0003,3806 North 101st Street,Omaha,NE,68134,"$245,000 ",11/10/2022,454
0003,3807 Hascall Street,Omaha,NE,68105,"$203,000 ",4/26/2022,170
0004,3807 Martha Street,Omaha,NE,68105,"$265,000 ",6/15/2022,279
0001,3809 U Street,Omaha,NE,68107,"$195,000 ",1/7/2022,92
0004,3815 S 191st Street,Omaha,NE,68130,"$325,000 ",3/9/2022,64
0001,3822/24 Chicago St & 3809/11 Davenport St.,Omaha,NE,68131,"$745,000 ",7/28/2022,387
0004,3835 South 179th Terrace,Omaha,NE,68130,"$950,000 ",3/15/2022,398
0004,3842 N 100th Avenue,Omaha,NE,68134,"$240,000 ",2/18/2022,74
0001,3847 Martha Street,Omaha,NE,68105,"$599,000 ",7/11/2022,10014
0001,3847 Martha Street,Omaha,NE,68105,"$599,000 ",7/11/2022,499
0005,3902 Drexel Street,Omaha,NE,68107,"$200,000 ",12/20/2022,353
0003,3904 North 95th Street,Omaha,NE,68134,"$262,000 ",6/7/2022,10045
0001,3905 South 35th Street,Omaha,NE,68107,"$140,000 ",2/18/2022,70
0001,3906 South 33rd Street,Omaha,NE,68107,"$185,000 ",12/9/2022,446
0001,3906/3910 Patterson Street,Omaha,NE,68107,"$180,000 ",4/15/2022,237
0005,3911 S 11th Street,Omaha,NE,68107,"$185,000 ",5/16/2022,514
0001,3912 S 32nd St,Omaha,NE,68107,"$185,000 ",12/9/2022,10051
0001,3913 South 24th Street,Omaha,NE,68107,"$160,000 ",10/4/2022,92
0005,3916 N 95th Street,Omaha,NE,68134,"$260,000 ",4/26/2022,376
0001,3916 North 36th Street,Omaha,NE,68111,"$82,000 ",3/14/2022,10020
0004,3917 R Street,Omaha,NE,68107,"$144,000 ",11/7/2022,160
0004,3917 South 187th Street,Omaha,NE,68130,"$435,000 ",5/27/2022,281
0001,3920 S. 36th Street,Omaha,NE,68107,"$170,000 ",9/2/2022,370
0004,3921 S 192 Avenue,Omaha,NE,68130,"$770,000 ",8/26/2022,552
0004,3921 S 192 Avenue,Omaha,NE,68130,"$770,000 ",8/26/2022,10055
0004,3926 N 67th St,Omaha,NE,68104,"$171,000 ",7/29/2022,262
0001,3929 Monroe Street,Omaha,NE,68107,"$350,000 ",8/15/2022,226
0001,3929 Monroe Street,Omaha,NE,68107,"$350,000 ",8/15/2022,226
0001,3941 V Street,Omaha,NE,68107,"$170,000 ",6/10/2022,237
0004,3950 Vernon Avenue,Omaha,NE,68111,"$130,000 ",3/24/2022,370
0004,3984 Weber Street,Omaha,NE,68112,"$200,000 ",4/25/2022,262
0001,4014 North 212th Street,Omaha,NE,68022,"$235,000 ",7/20/2022,10010
0001,4020 Seward St,Omaha,NE,68111,"$155,000 ",8/26/2022,240
0005,4035 Mary Street,Omaha,NE,68112,"$155,000 ",1/21/2022,355
0004,4040 N 81st Avenue Cir,Omaha,NE,68134,"$205,000 ",5/2/2022,355
0001,4040 N 92nd Avenue,Omaha,NE,68134,"$245,000 ",6/30/2022,10018
0001,407 N 47th St,Omaha,NE,68132,"$279,900 ",7/1/2022,237
0001,410 S 111th Street,Omaha,NE,68154,"$275,000 ",7/1/2022,10010
0001,410 South 185th Street,Omaha,NE,68022,"$473,000 ",3/28/2022,81
0004,4102 T Street,Omaha,NE,68107,"$200,000 ",6/23/2022,10059
0004,4104 Lafayette Avenue,Omaha,NE,68131,"$267,000 ",5/16/2022,490
0001,4105 Fort Street,Omaha,NE,68111,"$67,500 ",4/25/2022,92
0004,4105 N 94th St,Omaha,NE,68134,"$255,000 ",10/7/2022,160
0001,4107 North 43rd Street,Omaha,NE,68111,"$80,000 ",12/21/2022,92
0004,4110 North 172nd Street,Omaha,NE,68116,"$260,999 ",7/29/2022,554
0001,4121 North 65th Street,Omaha,NE,68104,"$126,000 ",12/20/2022,10010
0004,4124 North 60th Street,Omaha,NE,68104,"$107,000 ",10/5/2022,279
0001,4128 Drexel Street,Omaha,NE,68107,"$600,000 ",9/23/2022,269
0001,4128 Drexel Street,Omaha,NE,68107,"$600,000 ",9/23/2022,269
0001,4131 U St,Omaha,NE,68107,"$334,000 ",5/6/2022,10050
0001,4131 U St,Omaha,NE,68107,"$334,000 ",5/6/2022,400
0001,4159 I St,Omaha,NE,68107,"$179,000 ",4/29/2022,10036
0003,4166 Cass Street,Omaha,NE,68131,"$690,000 ",7/7/2022,10056
0003,4166 Cass Street,Omaha,NE,68131,"$690,000 ",7/7/2022,10056
0005,417 S 154th Street,Omaha,NE,68154,"$350,000 ",4/27/2022,376
0001,4184 South 61st Avenue,Omaha,NE,68117,"$170,000 ",4/5/2022,332
0004,4202 Pine Street,Omaha,NE,68105,"$335,000 ",10/28/2022,450
0004,4202 South 12th Street,Omaha,NE,68107,"$168,000 ",1/7/2022,195
0001,4205 South 60th Avenue,Omaha,NE,68117,"$211,000 ",10/28/2022,92
0001,4207 Grant St,Omaha,NE,68111,"$394,000 ",7/8/2022,10045
0001,4207 Grant St,Omaha,NE,68111,"$394,000 ",7/8/2022,262
0004,4207 Shirley Street,Omaha,NE,68105,"$714,000 ",5/10/2022,467
0004,4207 Shirley Street,Omaha,NE,68105,"$714,000 ",5/10/2022,446
0001,4208 Maple Street,Omaha,NE,68111,"$89,500 ",2/16/2022,287
0001,4209 South 22nd Street,Omaha,NE,68107,"$225,000 ",10/28/2022,92
0001,4210 South 198 Street,Omaha,NE,68135,"$610,000 ",3/18/2022,10056
0001,4211 South 17 Street,Omaha,NE,68107,"$160,000 ",8/26/2022,226
0001,4213 South 36th Street,Omaha,NE,68107,"$77,000 ",7/20/2022,250
0001,4216 Ames Avenue,Omaha,NE,68111,"$149,000 ",7/14/2022,269
0001,4219 Decatur St,Omaha,NE,68111,"$410,000 ",5/16/2022,496
0001,4219 Decatur St,Omaha,NE,68111,"$410,000 ",5/16/2022,438
0001,4222 Polk Street,Omaha,NE,68107,"$280,000 ",8/29/2022,10028
0001,4222 Polk Street,Omaha,NE,68107,"$280,000 ",8/29/2022,10020
0004,4224 Grover Street,Omaha,NE,68105,"$230,000 ",2/17/2022,64
0003,4231 Camden Avenue,Omaha,NE,68111,"$155,000 ",4/22/2022,289
0001,4234 Hillsdale Ave,Omaha,NE,68107,"$310,000 ",6/17/2022,343
0001,4234 Hillsdale Ave,Omaha,NE,68107,"$310,000 ",6/17/2022,343
0001,4237 Monroe St,Omaha,NE,68107,"$215,000 ",11/22/2022,10036
0001,424 North 41st Street,Omaha,NE,68131,"$400,000 ",6/14/2022,384
0001,425 North 41st St,Omaha,NE,68131,"$255,000 ",6/13/2022,384
0001,4259 S 149th Street,Omaha,NE,68137,"$360,000 ",9/9/2022,237
0003,4304 North 101st Street,Omaha,NE,68134,"$250,501 ",7/29/2022,305
0001,4305 North 139th Street,Omaha,NE,68164,"$440,000 ",7/29/2022,376
0001,4307 Hickory Street,Omaha,NE,68105,"$282,500 ",8/26/2022,10015
0001,4309 Big Elk Parkway,Omaha,NE,68022,"$575,000 ",9/26/2022,10015
0005,4309 South 28th Avenue,Omaha,NE,68107,"$87,500 ",9/22/2022,492
0001,4311 Oak Street,Omaha,NE,68105,"$157,500 ",1/7/2022,453
0001,4311 Wakeley Street,Omaha,NE,68131,"$225,000 ",8/30/2022,399
0001,4312 Grant Street,Omaha,NE,68111,"$205,500 ",5/19/2022,325
0001,4316 Grant Street,Omaha,NE,68111,"$170,000 ",10/31/2022,325
0001,4318 Pierce Street,Omaha,NE,68105,"$190,000 ",12/1/2022,10015
0001,4319 S 34th Street,Omaha,NE,68107,"$135,000 ",11/4/2022,269
0003,4321 Emmet St,Omaha,NE,68111,"$100,000 ",8/15/2022,556
0001,4323 N. 58th Street,Omaha,NE,68104,"$427,000 ",12/16/2022,10015
0001,4323 N. 58th Street,Omaha,NE,68104,"$427,000 ",12/16/2022,66
0003,434 S 160th St,Omaha,NE,68118,"$440,000 ",12/8/2022,10056
0001,4340 G Street,Omaha,NE,68107,"$245,000 ",7/20/2022,323
0004,4357 North 146th Court,Omaha,NE,68116,"$195,000 ",8/1/2022,74
0001,4359 South 148th Street,Omaha,NE,68137,"$300,050 ",5/31/2022,10046
0003,4401 N 146 Ct.,Omaha,NE,68116,"$203,000 ",9/21/2022,10056
0005,4403 South 19th Street,Omaha,NE,68107,"$195,000 ",11/15/2022,514
0004,4404 S 219th Street,Omaha,NE,68022,"$517,805 ",3/8/2022,450
0001,4409 Redick Avenue,Omaha,NE,68112,"$65,000 ",11/21/2022,323
0004,4411 N 93rd Street,Omaha,NE,68134,"$211,000 ",9/9/2022,10052
0004,4412 Mayberry Street,Omaha,NE,68105,"$275,000 ",6/30/2022,381
0004,4412 Sunny Slope Avenue,Omaha,NE,68134,"$310,000 ",12/22/2022,434
0004,4414 Curtis Avenue,Omaha,NE,68111,"$159,000 ",2/23/2022,262
0003,4414 S 153rd Circle,Omaha,NE,68137,"$620,000 ",6/3/2022,10056
0003,4414 S 153rd Circle,Omaha,NE,68137,"$620,000 ",6/3/2022,74
0001,4421 South 220th Street,Omaha,NE,68022,"$1,230,020 ",9/20/2022,281
0001,4421 South 220th Street,Omaha,NE,68022,"$1,230,020 ",9/20/2022,64
0003,4431 Pierce Street,Omaha,NE,68105,"$180,000 ",11/10/2022,298
0003,444 Riverfront Plaza #301,Omaha,NE,68102,"$300,000 ",9/9/2022,10055
0001,4445 Woolworth Ave,Omaha,NE,68131,"$261,000 ",3/30/2022,271
0001,445 North 61st Street,Omaha,NE,68132,"$510,000 ",8/4/2022,304
0005,4505 Parker Street,Omaha,NE,68104,"$152,500 ",5/13/2022,333
0004,4510 South 220th Street,Omaha,NE,68022,"$448,850 ",5/6/2022,450
0001,4510 Trail Creek Avenue,Omaha,NE,68157,"$266,750 ",4/15/2022,269
0001,4513 S 19th Street,Omaha,NE,68107,"$150,000 ",12/2/2022,226
0003,4514 S 219th St.,Omaha,NE,68022,"$526,430 ",12/15/2022,10055
0005,4514 Trail Creek Avenue,Omaha,NE,68157,"$269,900 ",11/18/2022,514
0001,4517 S 20th Street,Omaha,NE,68107,"$163,000 ",10/5/2022,10051
0001,4519 South 18th Street,Omaha,NE,68107,"$135,000 ",3/16/2022,226
0005,4519 South 33rd Street,Omaha,NE,68107,"$145,000 ",6/30/2022,309
0001,4528 Burdette St,Omaha,NE,68104,"$137,500 ",8/8/2022,10028
0001,4528 North 36th Avenue,Omaha,NE,68111,"$80,000 ",7/27/2022,92
0004,4542 North 41st Street,Omaha,NE,68111,"$95,000 ",1/21/2022,64
0003,4544 Mason Street,Omaha,NE,68106,"$580,000 ",10/4/2022,303
0003,4544 Mason Street,Omaha,NE,68106,"$580,000 ",10/4/2022,325
0005,4562 Charles Street,Omaha,NE,68132,"$137,500 ",8/26/2022,223
0003,4571 Pacific Street,Omaha,NE,68106,"$225,000 ",8/2/2022,298
0003,4603 South 63rd Street,Omaha,NE,68117,"$164,000 ",8/29/2022,10061
0005,4607 Bernadette Avenue,Omaha,NE,68157,"$405,000 ",4/15/2022,333
0001,4622 North 82nd Street,Omaha,NE,68134,"$225,000 ",6/30/2022,10056
0001,4624 N 54th Circle,Omaha,NE,68104,"$264,000 ",11/3/2022,10050
0001,4624 N 54th Circle,Omaha,NE,68104,"$264,000 ",11/3/2022,370
0001,4628 Capitol Avenue,Omaha,NE,68132,"$499,500 ",2/18/2022,10015
0004,4629 N 83rd Street,Omaha,NE,68134,"$245,000 ",7/8/2022,10059
0001,4630 Capitol Avenue,Omaha,NE,68132,"$493,000 ",2/11/2022,10015
0001,4636 Larimore Ave,Omaha,NE,68104,"$121,500 ",3/22/2022,438
0003,4664 Pierce Street,Omaha,NE,68106,"$265,000 ",9/12/2022,10056
0001,4666 Woolworth Ave,Omaha,NE,68106,"$265,000 ",8/22/2022,10032
0001,4667 Redick Avenue,Omaha,NE,68152,"$150,000 ",3/14/2022,253
0004,4670 North 209th Street,Omaha,NE,68022,"$360,000 ",12/2/2022,64
0003,4676 Oak Street,Omaha,NE,68106,"$195,000 ",10/14/2022,454
0004,4702 N 173rd Circle,Omaha,NE,68116,"$335,000 ",5/20/2022,10047
0001,4711 Walnut Street,Omaha,NE,68106,"$385,623 ",1/6/2022,10055
0001,4716 South 180th Street,Omaha,NE,68135,"$610,000 ",7/22/2022,92
0001,4718 99th Circle,Omaha,NE,68127,"$285,000 ",8/22/2022,446
0001,4719 N 40th Avenue,Omaha,NE,68111,"$87,500 ",5/17/2022,10040
0005,4719 Spring Street,Omaha,NE,68106,"$180,000 ",10/24/2022,332
0001,4719 Valley Street,Omaha,NE,68106,"$250,000 ",4/1/2022,348
0001,4727 Huntington Ave,Omaha,NE,68152,"$170,000 ",3/21/2022,10028
0001,4731 Parker St,Omaha,NE,68104,"$60,000 ",9/23/2022,10050
0004,4733 N 163rd Street,Omaha,NE,68116,"$290,000 ",9/30/2022,281
0001,4750 Capitol Avenue,Omaha,NE,68132,"$194,000 ",6/9/2022,444
0001,4806 S 190th Circle,Omaha,NE,68135,"$235,000 ",10/12/2022,269
0001,4807 North 160th Street,Omaha,NE,68116,"$570,000 ",5/13/2022,10056
0001,4807 North 160th Street,Omaha,NE,68116,"$570,000 ",5/13/2022,428
0001,4809 Lockwood Cir,Omaha,NE,68152,"$370,000 ",3/1/2022,299
0001,4809 South 15th Street,Omaha,NE,68107,"$450,000 ",10/14/2022,226
0001,4809 South 15th Street,Omaha,NE,68107,"$450,000 ",10/14/2022,92
0001,4809 South 236th Circle,Omaha,NE,68022,"$1,400,000 ",3/10/2022,81
0001,4811 California Street,Omaha,NE,68132,"$690,000 ",1/19/2022,10050
0001,4811 California Street,Omaha,NE,68132,"$690,000 ",1/19/2022,10015
0005,4811 North 93rd Street,Omaha,NE,68134,"$172,500 ",9/22/2022,223
0001,4813 S 131st St,Omaha,NE,68137,"$2,050,000 ",4/15/2022,10050
0001,4814 Taylor Street,Omaha,NE,68104,"$400,000 ",5/16/2022,10028
0001,4814 Taylor Street,Omaha,NE,68104,"$400,000 ",5/16/2022,237
0001,4816 Maple Street,Omaha,NE,68104,"$215,000 ",2/25/2022,325
0001,4819 Cuming St,Omaha,NE,68132,"$245,000 ",12/1/2022,10036
0003,4819 N 113th Street,Omaha,NE,68164,"$570,000 ",6/15/2022,10056
0003,4819 N 113th Street,Omaha,NE,68164,"$570,000 ",6/15/2022,10036
0004,4821 Borman Street,Omaha,NE,68157,"$283,000 ",5/20/2022,262
0004,4821 Sprague Street,Omaha,NE,68104,"$225,000 ",8/19/2022,74
0005,4830 S 177th Street,Omaha,NE,68135,"$600,000 ",1/28/2022,492
0001,4830 South 137th Street,Omaha,NE,68137,"$10,000 ",1/14/2022,92
0003,4839 Franklin Street,Omaha,NE,68104,"$305,000 ",5/25/2022,303
0001,4848 Charles Street,Omaha,NE,68132,"$205,000 ",7/8/2022,237
0001,4851 Blondo Street,Omaha,NE,68104,"$310,000 ",8/5/2022,444
0001,4853 Cuming St,Omaha,NE,68132,"$260,000 ",9/1/2022,10036
0001,4855 Saratoga Street,Omaha,NE,68104,"$180,000 ",7/15/2022,400
0003,4859 Cuming Street,Omaha,NE,68132,"$265,000 ",5/20/2022,10056
0003,4859 S 50th Ave,Omaha,NE,68117,"$182,250 ",9/12/2022,287
0005,4859 S 53rd St,Omaha,NE,68117,"$185,000 ",6/3/2022,10002
0004,4859 South 132nd Avenue,Omaha,NE,68137,"$650,000 ",8/19/2022,74
0004,4866 South 167th Avenue Circle,Omaha,NE,68135,"$385,000 ",10/5/2022,89
0004,4876 S 51st St,Omaha,NE,68117,"$200,000 ",10/4/2022,370
0001,4902 Pine Street,Omaha,NE,68106,"$300,000 ",11/15/2022,10056
0003,4903 Grand Avenue,Omaha,NE,68104,"$131,000 ",6/14/2022,289
0003,4914 S 50th Street,Omaha,NE,68117,"$191,000 ",9/16/2022,70
0004,4919 Curlew Lane,Omaha,NE,68106,"$200,000 ",12/8/2022,370
0004,4920 N 106th Street,Omaha,NE,68134,"$265,500 ",3/25/2022,73
0003,4921 California Street,Omaha,NE,68132,"$370,000 ",11/14/2022,551
0004,4922 Pratt Street,Omaha,NE,68104,"$224,000 ",9/1/2022,89
0001,4923 California Street,Omaha,NE,68132,"$445,000 ",3/31/2022,10010
0004,4938 South 98th Street,Omaha,NE,68127,"$330,000 ",9/9/2022,74
0001,4942 Erskine Street,Omaha,NE,68104,"$155,000 ",4/7/2022,237
0004,4949 Emmet Street,Omaha,NE,68104,"$270,000 ",3/31/2022,262
0003,4959 Magnolia Street,Omaha,NE,68137,"$247,552 ",6/3/2022,70
0004,4961 S 194th Avenue,Omaha,NE,68135,"$316,500 ",5/6/2022,241
0003,4969 Fort Street,Omaha,NE,68104,"$175,000 ",5/26/2022,350
0001,4969 S 149th Court,Omaha,NE,68137,"$220,000 ",7/1/2022,237
0001,4969 South 149th Court,Omaha,NE,68137,"$305,000 ",12/28/2022,237
0001,4971 South 41st Street,Omaha,NE,68107,"$350,000 ",5/13/2022,394
0004,4971 South 41st Street,Omaha,NE,68107,"$147,000 ",4/18/2022,394
0001,4971 South 41st Street,Omaha,NE,68107,"$350,000 ",5/13/2022,368
0005,4971 South 41st Street,Omaha,NE,68107,"$206,500 ",8/18/2022,223
0001,4973 Fort Street,Omaha,NE,68104,"$192,000 ",9/12/2022,269
0003,5002 Burt Street,Omaha,NE,68132,"$502,000 ",6/1/2022,287
0003,5002 Western,Omaha,NE,68132,"$400,000 ",6/21/2022,10034
0001,5004 Western Avenue,Omaha,NE,68132,"$259,000 ",6/16/2022,237
0001,5005 Oaks Lane,Omaha,NE,68137,"$285,000 ",10/3/2022,226
0001,5007 South 164th Street,Omaha,NE,68135,"$310,000 ",5/16/2022,74
0001,5009 Chicago Street,Omaha,NE,68132,"$550,000 ",4/29/2022,10010
0001,5011 South 95th Avenue,Omaha,NE,68127,"$235,000 ",11/28/2022,74
0004,5013 Evans Street,Omaha,NE,68104,"$194,000 ",4/12/2022,241
0001,5013 South 107th Street,Omaha,NE,68127,"$250,000 ",7/25/2022,505
0001,5013 Trail Creek Avenue,Omaha,NE,68157,"$486,200 ",6/17/2022,97
0001,5013 Trail Creek Avenue,Omaha,NE,68157,"$486,200 ",6/17/2022,92
0001,5014 Nicholas St,Omaha,NE,68132,"$558,000 ",10/14/2022,446
0001,5014 Nicholas St,Omaha,NE,68132,"$558,000 ",10/14/2022,325
0001,5014 Western,Omaha,NE,68132,"$395,000 ",10/5/2022,240
0001,5016 California Street,Omaha,NE,68132,"$180,000 ",2/28/2022,253
0001,5017 Hamilton Street,Omaha,NE,68132,"$270,000 ",8/1/2022,10003
0001,5017 South 194th Avenue,Omaha,NE,68135,"$334,000 ",4/28/2022,10017
0001,5017 Underwood Avenue #11,Omaha,NE,68132,"$239,500 ",4/19/2022,323
0001,5017 White Cloud Drive,Omaha,NE,68157,"$320,000 ",2/7/2022,323
0001,5017 White Cloud Drive,Omaha,NE,68157,"$320,000 ",2/7/2022,323
0004,5018 Charles Street,Omaha,NE,68132,"$290,000 ",4/15/2022,10052
0001,5018 South 94th Avenue,Omaha,NE,68127,"$217,500 ",7/12/2022,323
0005,5021 South 149th Street,Omaha,NE,68137,"$295,000 ",6/30/2022,245
0001,5022 Izard Street,Omaha,NE,68132,"$331,510 ",10/18/2022,10010
0004,5026 N 128th Street,Omaha,NE,68164,"$255,000 ",6/29/2022,10059
0004,5029 S 92nd St,Omaha,NE,68127,"$243,000 ",12/30/2022,370
0001,5031 Bancroft Circle,Omaha,NE,68106,"$400,000 ",6/30/2022,343
0001,5031 Bancroft Circle,Omaha,NE,68106,"$400,000 ",6/30/2022,92
0001,5035 Charles St,Omaha,NE,68135,"$510,000 ",9/2/2022,364
0001,5035 Charles St,Omaha,NE,68135,"$510,000 ",9/2/2022,10056
0001,5035 S 39th Ave,Omaha,NE,68107,"$170,000 ",6/17/2022,10036
0001,5038 S 178 Street,Omaha,NE,68135,"$467,000 ",4/5/2022,303
0005,5042 S 174 Street,Omaha,NE,68135,"$366,900 ",11/14/2022,376
0001,5044 South 37th Street,Omaha,NE,68107,"$123,000 ",10/4/2022,343
0001,5051 Seward Street,Omaha,NE,68104,"$335,000 ",8/1/2022,10010
0001,5053 S 37th Street,Omaha,NE,68107,"$190,500 ",6/30/2022,400
0001,5056 South 106th Avenue,Omaha,NE,68127,"$275,000 ",8/10/2022,10015
0004,5088 South 174th Street,Omaha,NE,68135,"$415,500 ",6/13/2022,241
0001,5101 South 194th Street,Omaha,NE,68135,"$335,000 ",6/30/2022,482
0004,5102 N 180th Ave,Omaha,NE,68022,"$410,000 ",9/12/2022,262
0001,5102 Parker Street,Omaha,NE,68104,"$640,000 ",11/1/2022,10056
0001,5102 Parker Street,Omaha,NE,68104,"$640,000 ",11/1/2022,10010
0001,5103 South 186th Avenue,Omaha,NE,68135,"$301,000 ",5/2/2022,10017
0001,5105 Cuming Street,Omaha,NE,68132,"$340,000 ",7/11/2022,10010
0001,5107 Hamilton Street,Omaha,NE,68132,"$462,000 ",7/21/2022,10010
0001,5107 Lafayette Ave,Omaha,NE,68132,"$492,000 ",7/18/2022,81
0004,5108 North 209th Avenue,Omaha,NE,68022,"$440,000 ",10/7/2022,258
0001,5110 Charles Street,Omaha,NE,68132,"$628,000 ",9/23/2022,10055
0001,5110 Charles Street,Omaha,NE,68132,"$628,000 ",9/23/2022,303
0004,5110 S 103rd Circle,Omaha,NE,68127,"$260,000 ",8/22/2022,74
0001,5112 N 155th Avenue,Omaha,NE,68116,"$240,000 ",10/24/2022,325
0005,5113 North 134th Avenue,Omaha,NE,68142,"$260,000 ",12/23/2022,332
0005,5113 North 134th Avenue,Omaha,NE,68142,"$195,000 ",11/4/2022,332
0001,5115 Parker Street,Omaha,NE,68104,"$370,000 ",8/12/2022,240
0001,5121 Davenport Street,Omaha,NE,68132,"$440,000 ",6/7/2022,10010
0001,5122 Nicholas Street,Omaha,NE,68132,"$545,000 ",9/20/2022,10008
0005,5124 Pierce Street,Omaha,NE,68106,"$246,000 ",4/6/2022,344
0001,5124 South 125th Court,Omaha,NE,68137,"$160,000 ",11/9/2022,399
0004,5128 23rd,Omaha,NE,68107,"$203,000 ",10/28/2022,370
0001,5132 Charles Street,Omaha,NE,68132,"$320,000 ",12/9/2022,10026
0005,5133 N. 160th Circle,Omaha,NE,68116,"$297,000 ",9/23/2022,104
0005,5133 S 195th Circle,Omaha,NE,68135,"$245,000 ",5/2/2022,184
0001,5135 South 41st Street,Omaha,NE,68107,"$140,000 ",1/31/2022,237
0001,5136 Dodge Street,Omaha,NE,68132,"$950,000 ",4/22/2022,10010
0001,5136 Dodge Street,Omaha,NE,68132,"$950,000 ",4/22/2022,10010
0004,5139 Evans Street,Omaha,NE,68104,"$142,500 ",12/9/2022,370
0001,514 Dorcas Street,Omaha,NE,68108,"$280,000 ",6/10/2022,370
0001,5140 Grant Street,Omaha,NE,68104,"$330,000 ",1/7/2022,92
0001,5140 Pinkney Street,Omaha,NE,68104,"$160,000 ",4/19/2022,10055
0003,515 South 55th Street,Omaha,NE,68106,"$1,036,000 ",4/29/2022,10055
0003,515 South 55th Street,Omaha,NE,68106,"$1,036,000 ",4/29/2022,240
0001,5152 Jones Street,Omaha,NE,68106,"$401,500 ",10/7/2022,10022
0001,5161 N 155th Avenue,Omaha,NE,68116,"$244,000 ",11/4/2022,253
0001,517 South 186th Street,Omaha,NE,68022,"$420,000 ",6/21/2022,486
0001,5203 Leavenworth St,Omaha,NE,68106,"$1,475,000 ",1/14/2022,10028
0001,5205 California Street,Omaha,NE,68132,"$860,000 ",7/25/2022,10010
0003,5205 Jones Street,Omaha,NE,68106,"$925,000 ",6/22/2022,287
0004,5206 Hunt Circle,Omaha,NE,68102,"$360,500 ",3/3/2022,10059
0001,5208 and 5210 Leavenworth St,Omaha,NE,68106,"$366,000 ",12/28/2022,10010
0003,5208 North 85th Street,Omaha,NE,68134,"$232,000 ",8/15/2022,10056
0001,5216 Western Avenue,Omaha,NE,68132,"$247,000 ",1/18/2022,10010
0003,5223 B Street,Omaha,NE,68106,"$490,000 ",7/6/2022,10014
0003,5223 B Street,Omaha,NE,68106,"$490,000 ",7/6/2022,250
0001,5231 S 51st St,Omaha,NE,68117,"$185,000 ",12/21/2022,250
0005,5232 South 20th Street,OMAHA,NE,68107,"$237,800 ",1/31/2022,514
0005,5232 South 20th Street,OMAHA,NE,68107,"$237,800 ",1/31/2022,74
0005,5254 Drexel Street,Omaha,NE,68117,"$211,000 ",10/14/2022,296
0004,5266 N 129th Avenue Cir,Omaha,NE,68164,"$261,500 ",10/3/2022,370
0004,529 S 51 Street,Omaha,NE,68106,"$295,000 ",10/14/2022,365
0001,530 S. 53rd Street,Omaha,NE,68106,"$580,000 ",11/30/2022,240
0001,5312 North 28th Avenue,Omaha,NE,68111,"$130,000 ",7/14/2022,10015
0004,5313 Orchard Avenue,Omaha,NE,68117,"$75,000 ",2/25/2022,83
0001,5314 South 36th Street,Omaha,NE,68107,"$175,000 ",3/31/2022,92
0001,5316 Nicholas,Omaha,NE,68132,"$2,100,000 ",7/6/2022,10008
0001,5316 Nicholas,Omaha,NE,68132,"$2,100,000 ",7/6/2022,287
0001,5316 South 93rd Street,Omaha,NE,68127,"$250,000 ",6/10/2022,226
0001,5317 N 49th Street,Omaha,NE,68104,"$120,000 ",6/3/2022,400
0004,5322 North 45th,Omaha,NE,68104,"$100,000 ",2/25/2022,219
0001,533 North 86th Street,Omaha,NE,68114,"$1,550,000 ",6/7/2022,10044
0001,5333 Raven Oaks Drive,Omaha,NE,68124,"$875,600 ",5/11/2022,10015
0001,5333 Raven Oaks Drive,Omaha,NE,68124,"$875,600 ",5/11/2022,240
0003,535 Riverfront Plaza,Omaha,NE,68102,"$444,080 ",7/20/2022,429
0001,5363 N 28th Avenue,Omaha,NE,68111,"$100,000 ",5/12/2022,325
0004,5405 Bay Meadows Road,Omaha,NE,68127,"$231,000 ",1/7/2022,97
0001,5409 Spring Street,Omaha,NE,68106,"$205,000 ",3/10/2022,10043
0001,5410 Weir Street,Omaha,NE,68117,"$187,501 ",11/4/2022,548
0001,5415 Blondo Street,Omaha,NE,68104,"$319,950 ",3/11/2022,303
0004,5421 N 208th Street,Omaha,NE,68022,"$524,075 ",5/27/2022,64
0001,5422 South 191st Avenue,Omaha,NE,68135,"$290,000 ",5/12/2022,92
0005,5430 Bay Meadows Road,Omaha,NE,68127,"$291,000 ",3/17/2022,493
0004,546 S 188th Avenue Circle,Omaha,NE,68022,"$384,900 ",4/1/2022,160
0001,5509 A Street,Omaha,NE,68106,"$205,000 ",12/9/2022,304
0003,5511 N 206 Street,Omaha,NE,68022,"$679,900 ",8/1/2022,303
0001,5512 Florence Boulevard,Omaha,NE,68110,"$155,000 ",4/20/2022,10015
0003,5516 North 152nd Street,Omaha,NE,68116,"$430,500 ",6/3/2022,161
0005,5517 N 111th Street,Omaha,NE,68164,"$238,500 ",2/3/2022,376
0005,5518 North 60th Avenue,Omaha,NE,68104,"$200,000 ",3/30/2022,172
0004,5520 S 169th Street,Omaha,NE,68135,"$470,000 ",8/12/2022,73
0003,5523 N 69th Ave,Omaha,NE,68104,"$140,000 ",11/17/2022,10056
0004,5524 Hickory Street,Omaha,NE,68130,"$153,500 ",2/11/2022,241
0001,5524 North 69th Avenue,Omaha,NE,68104,"$375,000 ",5/13/2022,482
0001,5524 North 69th Avenue,Omaha,NE,68104,"$375,000 ",5/13/2022,92
0003,5529 S 152nd Street,Omaha,NE,68137,"$263,500 ",12/29/2022,168
0001,5551 N 131st St.,Omaha,NE,68164,"$248,000 ",8/11/2022,10036
0004,5601 N 177th St,Omaha,NE,68116,"$432,285 ",1/24/2022,74
